time_s,Rd_m,BS_N,BS_over_W,drift_ratio,BSx_N,BSy_N
5.5150,-2.14039000e-04,-1.224888e+05,-1.382076e-02,-1.41038973e-05,-1.224888e+05,-5.886706e+03
5.5200,-2.35262000e-04,-1.174525e+05,-1.325250e-02,-1.55023668e-05,-1.174525e+05,-5.528178e+03
5.5250,-2.56483000e-04,-1.101914e+05,-1.243321e-02,-1.69007045e-05,-1.101914e+05,-4.794128e+03
5.5300,-2.75248000e-04,-1.020813e+05,-1.151812e-02,-1.81372064e-05,-1.020813e+05,-3.794175e+03
5.5350,-2.90660000e-04,-9.477609e+04,-1.069385e-02,-1.91527655e-05,-9.477609e+04,-2.633715e+03
5.5400,-3.01992000e-04,-9.102313e+04,-1.027040e-02,-1.98994770e-05,-9.102313e+04,-1.505458e+03
5.5450,-3.09514000e-04,-9.099175e+04,-1.026686e-02,-2.03951320e-05,-9.099175e+04,-4.283211e+02
5.5500,-3.13475000e-04,-9.310209e+04,-1.050497e-02,-2.06561384e-05,-9.310209e+04,5.410242e+02
5.5550,-3.13490000e-04,-9.531020e+04,-1.075412e-02,-2.06571268e-05,-9.531020e+04,1.305864e+03
5.5600,-3.08124000e-04,-9.505645e+04,-1.072549e-02,-2.03035393e-05,-9.505645e+04,1.736725e+03
5.5650,-2.96484000e-04,-9.317302e+04,-1.051298e-02,-1.95365325e-05,-9.317302e+04,1.842538e+03
5.5700,-2.77738000e-04,-9.253337e+04,-1.044080e-02,-1.83012826e-05,-9.253337e+04,1.674449e+03
5.5750,-2.52397000e-04,-9.474661e+04,-1.069053e-02,-1.66314614e-05,-9.474661e+04,1.270225e+03
5.5800,-2.22514000e-04,-1.015954e+05,-1.146330e-02,-1.46623494e-05,-1.015954e+05,7.386773e+02
5.5850,-1.89715000e-04,-1.127813e+05,-1.272544e-02,-1.25010903e-05,-1.127813e+05,2.046663e+02
5.5900,-1.57335000e-04,-1.276803e+05,-1.440653e-02,-1.03674409e-05,-1.276803e+05,-3.719912e+02
5.5950,1.31215000e-04,-1.462652e+05,-1.650351e-02,8.64628821e-06,-1.462652e+05,-1.077524e+03
5.6000,1.17329000e-04,-1.683511e+05,-1.899554e-02,7.73128338e-06,-1.683511e+05,-1.860951e+03
5.6050,9.88158000e-05,-1.934624e+05,-2.182891e-02,6.51137360e-06,-1.934624e+05,-2.593737e+03
5.6100,7.62952000e-05,-2.202211e+05,-2.484817e-02,5.02739998e-06,-2.202211e+05,-2.676730e+03
5.6150,-7.67688000e-05,-2.473250e+05,-2.790638e-02,-5.05860740e-06,-2.473250e+05,-1.865656e+03
5.6200,-8.86727000e-05,-7.776734e+05,-8.774709e-02,-5.84300362e-06,-7.776734e+05,9.413558e+05
5.6250,-1.10722000e-04,-2.974761e+05,-3.356507e-02,-7.29592137e-06,-2.974761e+05,3.176336e+03
5.6300,-1.41945000e-04,-3.196932e+05,-3.607188e-02,-9.35333140e-06,-3.196932e+05,6.291786e+03
5.6350,-1.82022000e-04,-3.675255e+05,-4.146894e-02,-1.19941674e-05,-3.675255e+05,5.836525e+04
5.6400,-2.31059000e-04,-3.881173e+05,-4.379238e-02,-1.52254141e-05,-3.881173e+05,5.565071e+04
5.6450,-2.89541000e-04,-3.904871e+05,-4.405976e-02,-1.90790301e-05,-3.904871e+05,1.400997e+04
5.6500,-3.57976000e-04,-4.166506e+05,-4.701187e-02,-2.35884896e-05,-4.166506e+05,1.465077e+04
5.6550,-4.35876000e-04,-4.400260e+05,-4.964938e-02,-2.87216364e-05,-4.400260e+05,1.418444e+04
5.6600,-5.20690000e-04,-4.538099e+05,-5.120465e-02,-3.43103746e-05,-4.538099e+05,1.268618e+04
5.6650,-6.09982000e-04,-4.556440e+05,-5.141160e-02,-4.01941864e-05,-4.556440e+05,1.031032e+04
5.6700,-6.98288000e-04,-4.435074e+05,-5.004219e-02,-4.60130267e-05,-4.435074e+05,7.473393e+03
5.6750,-7.82731000e-04,-4.189875e+05,-4.727555e-02,-5.15773183e-05,-4.189875e+05,4.340573e+03
5.6800,-8.58159000e-04,-3.865682e+05,-4.361759e-02,-5.65475749e-05,-3.865682e+05,1.126516e+03
5.6850,-9.22575000e-04,-3.496552e+05,-3.945259e-02,-6.07922063e-05,-3.496552e+05,-1.949888e+03
5.6900,-9.72867000e-04,-3.145678e+05,-3.549357e-02,-6.41061500e-05,-3.145678e+05,-4.953484e+03
5.6950,-1.00820000e-03,-2.830794e+05,-3.194064e-02,-6.64343846e-05,-2.830794e+05,-7.909516e+03
5.7000,-1.02752000e-03,-2.555919e+05,-2.883915e-02,-6.77074577e-05,-2.555919e+05,-1.101385e+04
5.7050,-1.03054000e-03,-2.293266e+05,-2.587557e-02,-6.79064577e-05,-2.293266e+05,-1.443377e+04
5.7100,-1.01638000e-03,-1.982385e+05,-2.236781e-02,-6.69733979e-05,-1.982385e+05,-1.817250e+04
5.7150,-9.84246000e-04,-1.610391e+05,-1.817049e-02,-6.48559584e-05,-1.610391e+05,-2.177382e+04
5.7200,-9.32160000e-04,-1.176459e+05,-1.327432e-02,-6.14238008e-05,-1.176459e+05,-2.469121e+04
5.7250,-8.59070000e-04,-7.054257e+04,-7.959518e-03,-5.66076044e-05,-7.054257e+04,-2.593054e+04
5.7300,-7.63711000e-04,-2.306797e+04,-2.602825e-03,-5.03240134e-05,-2.306797e+04,-2.591066e+04
5.7350,-6.46276000e-04,2.392682e+04,2.699731e-03,-4.25857452e-05,2.392682e+04,-2.399549e+04
5.7400,-5.08307000e-04,7.011917e+04,7.911744e-03,-3.34944086e-05,7.011917e+04,-2.016421e+04
5.7450,-3.51580000e-04,1.164450e+05,1.313882e-02,-2.31670313e-05,1.164450e+05,-1.585801e+04
5.7500,2.63146000e-04,1.632401e+05,1.841885e-02,1.73397566e-05,1.632401e+05,-1.179864e+04
5.7550,3.11500000e-04,2.098722e+05,2.368047e-02,2.05259976e-05,2.098722e+05,-8.013248e+03
5.7600,3.60702000e-04,2.558977e+05,2.887366e-02,2.37681168e-05,2.558977e+05,-4.795748e+03
5.7650,4.11119000e-04,3.009765e+05,3.396003e-02,2.70902973e-05,3.009765e+05,-2.028609e+03
5.7700,5.67728000e-04,3.439564e+05,3.880957e-02,3.74098991e-05,3.439564e+05,4.306425e+02
5.7750,7.52108000e-04,9.492210e+05,1.071033e-01,4.95594447e-05,9.492210e+05,-1.052543e+06
5.7800,9.28807000e-04,7.907274e+05,8.922001e-02,6.12028580e-05,7.907274e+05,-6.922406e+05
5.7850,1.09607000e-03,4.449329e+05,5.020304e-02,7.22244950e-05,4.449329e+05,3.712869e+03
5.7900,1.24973000e-03,4.631330e+05,5.225660e-02,8.23497753e-05,4.631330e+05,5.397794e+03
5.7950,1.38766000e-03,4.746432e+05,5.355534e-02,9.14385420e-05,4.746432e+05,7.390297e+03
5.8000,1.50705000e-03,7.086336e+05,7.995713e-02,9.93056331e-05,7.086336e+05,-5.772375e+05
5.8050,1.60769000e-03,4.913922e+05,5.544518e-02,1.05937211e-04,4.913922e+05,1.113879e+04
5.8100,1.68952000e-03,5.004564e+05,5.646791e-02,1.11329321e-04,5.004564e+05,1.297586e+04
5.8150,1.75251000e-03,5.108520e+05,5.764087e-02,1.15479987e-04,5.108520e+05,1.445859e+04
5.8200,1.79593000e-03,5.221168e+05,5.891192e-02,1.18341107e-04,5.221168e+05,1.630689e+04
5.8250,1.81883000e-03,5.424091e+05,6.120155e-02,1.19850081e-04,5.424091e+05,1.860584e+03
5.8300,1.81872000e-03,5.421845e+05,6.117621e-02,1.19842833e-04,5.421845e+05,2.043541e+04
5.8350,1.79409000e-03,5.457497e+05,6.157848e-02,1.18219862e-04,5.457497e+05,2.161078e+04
5.8400,1.74251000e-03,5.406747e+05,6.100586e-02,1.14821047e-04,5.406747e+05,2.174216e+04
5.8450,1.66356000e-03,5.274940e+05,5.951864e-02,1.09618711e-04,5.274940e+05,2.092137e+04
5.8500,1.55813000e-03,5.088064e+05,5.741006e-02,1.02671501e-04,5.088064e+05,1.925569e+04
5.8550,1.42819000e-03,4.855051e+05,5.478091e-02,9.41092280e-05,4.855051e+05,1.703111e+04
5.8600,1.27887000e-03,4.567954e+05,5.154152e-02,8.42699280e-05,4.567954e+05,1.467414e+04
5.8650,1.11323000e-03,4.194506e+05,4.732779e-02,7.33552370e-05,4.194506e+05,1.288316e+04
5.8700,9.36659000e-04,3.682462e+05,4.155026e-02,6.17202581e-05,3.682462e+05,1.189905e+04
5.8750,7.51220000e-04,3.039699e+05,3.429779e-02,4.95009307e-05,3.039699e+05,1.121712e+04
5.8800,5.61741000e-04,2.320245e+05,2.617998e-02,3.70153914e-05,2.320245e+05,1.033163e+04
5.8850,4.30912000e-04,1.578651e+05,1.781236e-02,2.83945383e-05,1.578651e+05,9.250708e+03
5.8900,3.46529000e-04,9.061521e+04,1.022437e-02,2.28342004e-05,9.061521e+04,8.244015e+03
5.8950,2.57426000e-04,3.180732e+04,3.588910e-03,1.69628426e-05,3.180732e+04,7.249669e+03
5.9000,-2.13158000e-04,-1.767536e+04,-1.994361e-03,-1.40458446e-05,-1.767536e+04,5.942041e+03
5.9050,-3.92210000e-04,-1.441310e+07,-1.626270e+00,-2.58443067e-05,-1.441310e+07,2.678664e+07
5.9100,-5.55629000e-04,-1.012351e+05,-1.142264e-02,-3.66126470e-05,-1.012351e+05,8.500551e+03
5.9150,-7.02266000e-04,-1.327301e+05,-1.497631e-02,-4.62751533e-05,-1.327301e+05,-1.309741e+03
5.9200,-8.31260000e-04,-1.658755e+05,-1.871620e-02,-5.47750908e-05,-1.658755e+05,-4.735933e+03
5.9250,-9.42761000e-04,-1.960720e+05,-2.212336e-02,-6.21223436e-05,-1.960720e+05,-9.050069e+03
5.9300,-1.03714000e-03,-2.227559e+05,-2.513417e-02,-6.83413585e-05,-2.227559e+05,-1.398180e+04
5.9350,-1.11475000e-03,-4.502602e+05,-5.080413e-02,-7.34553959e-05,-4.502602e+05,3.608986e+05
5.9400,-1.17562000e-03,-2.672294e+05,-3.015224e-02,-7.74663670e-05,-2.672294e+05,-2.651554e+04
5.9450,-1.21869000e-03,-2.847299e+05,-3.212688e-02,-8.03044239e-05,-2.847299e+05,-3.397298e+04
5.9500,-1.24003000e-03,-2.955997e+05,-3.335335e-02,-8.17106030e-05,-2.955997e+05,-3.935247e+04
5.9550,-1.23669000e-03,-4.129004e+05,-4.658872e-02,-8.14905168e-05,-4.129004e+05,1.749581e+05
5.9600,-1.20390000e-03,-3.091485e+05,-3.488210e-02,-7.93298508e-05,-3.091485e+05,3.933888e+03
5.9650,-1.14085000e-03,-2.633428e+05,-2.971372e-02,-7.51752307e-05,-2.633428e+05,-3.788399e+04
5.9700,-1.04927000e-03,-2.403323e+05,-2.711738e-02,-6.91406533e-05,-2.403323e+05,-3.389378e+04
5.9750,-9.32815000e-04,-2.215326e+05,-2.499615e-02,-6.14669614e-05,-2.215326e+05,-2.920646e+04
5.9800,-8.01057000e-04,-2.135812e+05,-2.409897e-02,-5.27848927e-05,-2.135812e+05,-2.417334e+04
5.9850,-6.59534000e-04,-2.213629e+05,-2.497701e-02,-4.34593686e-05,-2.213629e+05,-8.247080e+03
5.9900,-5.17695000e-04,-2.244619e+05,-2.532668e-02,-3.41130219e-05,-2.244619e+05,-1.318519e+04
5.9950,-3.78830000e-04,-2.368039e+05,-2.671925e-02,-2.49626442e-05,-2.368039e+05,-7.209727e+03
6.0000,-2.48039000e-04,-2.469870e+05,-2.786824e-02,-1.63442951e-05,-2.469870e+05,-8.753799e+02
6.0050,-1.26855000e-04,-2.530802e+05,-2.855576e-02,-8.35899014e-06,-2.530802e+05,5.990154e+03
6.0100,1.03816000e-04,-2.528467e+05,-2.852941e-02,6.84085704e-06,-2.528467e+05,1.341598e+04
6.0150,1.03066000e-04,-2.470774e+05,-2.787845e-02,6.79143650e-06,-2.470774e+05,2.086077e+04
6.0200,1.61084000e-04,-2.394343e+05,-2.701605e-02,1.06144777e-05,-2.394343e+05,2.815662e+04
6.0250,2.28909000e-04,-2.324636e+05,-2.622952e-02,1.50837419e-05,-2.324636e+05,3.478755e+04
6.0300,2.80749000e-04,-2.308569e+05,-2.604824e-02,1.84996896e-05,-2.308569e+05,3.976187e+04
6.0350,3.14914000e-04,-2.362037e+05,-2.665153e-02,2.07509599e-05,-2.362037e+05,4.268617e+04
6.0400,3.26922000e-04,-2.489855e+05,-2.809374e-02,2.15422157e-05,-2.489855e+05,4.305203e+04
6.0450,3.14460000e-04,-2.664114e+05,-3.005995e-02,2.07210440e-05,-2.664114e+05,4.094765e+04
6.0500,2.75337000e-04,-2.801966e+05,-3.161537e-02,1.81430710e-05,-2.801966e+05,3.684809e+04
6.0550,2.10856000e-04,-2.853076e+05,-3.219207e-02,1.38941565e-05,-2.853076e+05,3.121341e+04
6.0600,1.26532000e-04,-2.759002e+05,-3.113060e-02,8.33770636e-06,-2.759002e+05,2.501977e+04
6.0650,4.23501000e-05,-2.539913e+05,-2.865856e-02,2.79061975e-06,-2.539913e+05,1.871184e+04
6.0700,-7.87020000e-05,-2.270085e+05,-2.561401e-02,-5.18599379e-06,-2.270085e+05,1.274359e+04
6.0750,-1.86135000e-04,-2.180766e+05,-2.460620e-02,-1.22651896e-05,-2.180766e+05,4.114596e+04
6.0800,-2.88301000e-04,-1.794509e+05,-2.024796e-02,-1.89973215e-05,-1.794509e+05,1.578903e+03
6.0850,-3.82836000e-04,-1.658904e+05,-1.871788e-02,-2.52266158e-05,-1.658904e+05,-4.179234e+03
6.0900,-4.66242000e-04,-1.571088e+05,-1.772703e-02,-3.07225752e-05,-1.571088e+05,-1.028461e+04
6.0950,-5.37657000e-04,-1.505175e+05,-1.698332e-02,-3.54283990e-05,-1.505175e+05,-1.683495e+04
6.1000,-5.95876000e-04,-1.415904e+05,-1.597605e-02,-3.92646849e-05,-1.415904e+05,-2.346401e+04
6.1050,-6.40632000e-04,-1.295654e+05,-1.461923e-02,-4.22138392e-05,-1.295654e+05,-2.944481e+04
6.1100,-6.71584000e-04,-1.144252e+05,-1.291092e-02,-4.42533919e-05,-1.144252e+05,-3.411030e+04
6.1150,-6.88706000e-04,-9.771429e+04,-1.102538e-02,-4.53816299e-05,-9.771429e+04,-3.681673e+04
6.1200,-6.92110000e-04,-8.200588e+04,-9.252956e-03,-4.56059332e-05,-8.200588e+04,-3.694514e+04
6.1250,-6.82004000e-04,-6.684152e+04,-7.541918e-03,-4.49400079e-05,-6.684152e+04,-3.462331e+04
6.1300,-6.59115000e-04,-5.069093e+04,-5.719601e-03,-4.34317590e-05,-5.069093e+04,-3.019281e+04
6.1350,-6.24093000e-04,-3.280839e+04,-3.701863e-03,-4.11240174e-05,-3.280839e+04,-2.423233e+04
6.1400,-5.78321000e-04,-1.252834e+04,-1.413608e-03,-3.81079148e-05,-1.252834e+04,-1.764004e+04
6.1450,-5.22371000e-04,9.794316e+03,1.105120e-03,-3.44211425e-05,9.794316e+03,-1.091434e+04
6.1500,-4.56664000e-04,3.449512e+04,3.892182e-03,-3.00914420e-05,3.449512e+04,-5.230562e+03
6.1550,-3.80792000e-04,6.199203e+04,6.994736e-03,-2.50919284e-05,6.199203e+04,-8.812161e+02
6.1600,-2.93700000e-04,9.184069e+04,1.036265e-02,-1.93530835e-05,9.184069e+04,2.178017e+03
6.1650,-1.95034000e-04,1.225111e+05,1.382327e-02,-1.28515808e-05,1.225111e+05,4.348352e+03
6.1700,2.19300000e-04,1.508110e+05,1.701643e-02,1.44505659e-05,1.508110e+05,5.793148e+03
6.1750,2.61040000e-04,1.761403e+05,1.987440e-02,1.72009837e-05,1.761403e+05,6.343097e+03
6.1800,3.06233000e-04,1.984837e+05,2.239548e-02,2.01789336e-05,1.984837e+05,6.211622e+03
6.1850,3.55455000e-04,2.183885e+05,2.464139e-02,2.34223707e-05,2.183885e+05,5.452834e+03
6.1900,4.24754000e-04,2.364382e+05,2.667799e-02,2.79887627e-05,2.364382e+05,4.141540e+03
6.1950,5.57529000e-04,2.526714e+05,2.850963e-02,3.67378457e-05,2.526714e+05,2.289263e+03
6.2000,6.91940000e-04,2.675179e+05,3.018480e-02,4.55947313e-05,2.675179e+05,8.829709e+02
6.2050,8.26288000e-04,5.909510e+06,6.667867e-01,5.44474655e-05,5.909510e+06,-1.466008e+07
6.2100,9.58203000e-04,2.992425e+05,3.376437e-02,6.31398796e-05,2.992425e+05,-3.273002e+03
6.2150,1.08556000e-03,3.167652e+05,3.574152e-02,7.15319485e-05,3.167652e+05,5.066461e+02
6.2200,1.20330000e-03,3.401987e+05,3.838558e-02,7.92903144e-05,3.401987e+05,1.335054e+03
6.2250,1.30826000e-03,3.671429e+05,4.142578e-02,8.62065542e-05,3.671429e+05,3.986386e+03
6.2300,1.39362000e-03,3.940044e+05,4.445663e-02,9.18312706e-05,3.940044e+05,7.423618e+03
6.2350,1.45583000e-03,4.152791e+05,4.685712e-02,9.59305397e-05,4.152791e+05,1.166985e+04
6.2400,1.48838000e-03,4.203646e+05,4.743093e-02,9.80753911e-05,4.203646e+05,1.627434e+04
6.2450,1.48895000e-03,4.074423e+05,4.597286e-02,9.81129507e-05,4.074423e+05,2.021421e+04
6.2500,1.45498000e-03,3.790134e+05,4.276516e-02,9.58745297e-05,3.790134e+05,2.305100e+04
6.2550,1.38725000e-03,3.424589e+05,3.864060e-02,9.14115255e-05,3.424589e+05,2.454774e+04
6.2600,1.28972000e-03,3.103347e+05,3.501594e-02,8.49848785e-05,3.103347e+05,2.541266e+04
6.2650,1.16591000e-03,2.843505e+05,3.208408e-02,7.68265357e-05,2.843505e+05,2.599265e+04
6.2700,1.02318000e-03,2.632446e+05,2.970264e-02,6.74214775e-05,2.632446e+05,2.612321e+04
6.2750,8.65251000e-04,2.431949e+05,2.744037e-02,5.70148955e-05,2.431949e+05,2.537653e+04
6.2800,6.99140000e-04,2.182306e+05,2.462358e-02,4.60691684e-05,2.182306e+05,2.329373e+04
6.2850,5.27967000e-04,1.880316e+05,2.121614e-02,3.47898857e-05,1.880316e+05,1.997481e+04
6.2900,3.67788000e-04,1.533173e+05,1.729923e-02,2.42350421e-05,1.533173e+05,1.562544e+04
6.2950,2.96661000e-04,1.152205e+05,1.300066e-02,1.95481958e-05,1.152205e+05,1.042795e+04
6.3000,2.28604000e-04,7.572363e+04,8.544111e-03,1.50636442e-05,7.572363e+04,4.758849e+03
6.3050,1.61833000e-04,3.483316e+04,3.930324e-03,1.06638323e-05,3.483316e+04,-1.071611e+03
6.3100,-2.96687000e-04,-3.066523e+06,-3.460045e-01,-1.95499090e-05,-3.066523e+06,5.701065e+06
6.3150,-4.44488000e-04,-5.363851e+04,-6.052184e-03,-2.92891160e-05,-5.363851e+04,-9.381271e+03
6.3200,-5.81027000e-04,-9.991905e+04,-1.127415e-02,-3.82862241e-05,-9.991905e+04,-1.584293e+04
6.3250,-7.04079000e-04,-1.481747e+05,-1.671897e-02,-4.63946192e-05,-1.481747e+05,-2.040925e+04
6.3300,-8.09060000e-04,-1.965030e+05,-2.217199e-02,-5.33122428e-05,-1.965030e+05,-2.403810e+04
6.3350,-8.94339000e-04,-2.457433e+05,-2.772791e-02,-5.89316218e-05,-2.457433e+05,-2.647599e+04
6.3400,-9.59134000e-04,-4.208381e+05,-4.748435e-02,-6.32012269e-05,-4.208381e+05,2.016801e+05
6.3450,-1.00497000e-03,-3.522102e+05,-3.974087e-02,-6.62215468e-05,-3.522102e+05,-2.832572e+04
6.3500,-1.03575000e-03,-5.620326e+05,-6.341573e-02,-6.82497657e-05,-5.620326e+05,2.689411e+05
6.3550,-1.05340000e-03,-5.363949e+05,-6.052295e-02,-6.94127958e-05,-5.363949e+05,1.474171e+05
6.3600,-1.06034000e-03,-4.620202e+05,-5.213105e-02,-6.98701005e-05,-4.620202e+05,-2.351524e+04
6.3650,-1.05690000e-03,-4.593887e+05,-5.183413e-02,-6.96434250e-05,-4.593887e+05,-1.935664e+04
6.3700,-1.04431000e-03,-4.425874e+05,-4.993839e-02,-6.88138188e-05,-4.425874e+05,-1.432326e+04
6.3750,-1.02409000e-03,-4.197721e+05,-4.736407e-02,-6.74814411e-05,-4.197721e+05,-8.825625e+03
6.3800,-1.00044000e-03,-4.049172e+05,-4.568795e-02,-6.59230467e-05,-4.049172e+05,-3.156884e+03
6.3850,-9.75711000e-04,-3.995984e+05,-4.508782e-02,-6.42935527e-05,-3.995984e+05,2.481545e+03
6.3900,-9.52581000e-04,-4.006437e+05,-4.520576e-02,-6.27694232e-05,-4.006437e+05,7.529230e+03
6.3950,-9.30271000e-04,-4.009575e+05,-4.524117e-02,-6.12993269e-05,-4.009575e+05,1.145021e+04
6.4000,-9.04542000e-04,-3.867601e+05,-4.363924e-02,-5.96039388e-05,-3.867601e+05,1.328161e+04
6.4050,-8.71740000e-04,-3.550650e+05,-4.006299e-02,-5.74424820e-05,-3.550650e+05,1.285599e+04
6.4100,-8.24936000e-04,-3.066588e+05,-3.460118e-02,-5.43583768e-05,-3.066588e+05,1.045332e+04
6.4150,-7.61532000e-04,-2.481930e+05,-2.800432e-02,-5.01804302e-05,-2.481930e+05,6.772846e+03
6.4200,-6.78261000e-04,-1.915415e+05,-2.161217e-02,-4.46933665e-05,-1.915415e+05,3.219732e+03
6.4250,-5.74842000e-04,-1.373000e+05,-1.549194e-02,-3.78786694e-05,-1.373000e+05,1.661530e+02
6.4300,-4.51938000e-04,-8.258452e+04,-9.318245e-03,-2.97800267e-05,-8.258452e+04,-2.000807e+03
6.4350,-3.11063000e-04,-2.394592e+04,-2.701886e-03,-2.04972019e-05,-2.394592e+04,-3.881591e+03
6.4400,2.07537000e-04,4.088491e+04,4.613160e-03,1.36754541e-05,4.088491e+04,-6.247959e+03
6.4450,2.80465000e-04,1.074301e+05,1.212164e-02,1.84809757e-05,1.074301e+05,-8.880185e+03
6.4500,3.50667000e-04,1.684733e+05,1.900932e-02,2.31068700e-05,1.684733e+05,-1.093912e+04
6.4550,4.18122000e-04,5.934738e+06,6.696332e-01,2.75517534e-05,5.934738e+06,-1.489000e+07
6.4600,4.93506000e-04,2.762783e+05,3.117326e-02,3.25191107e-05,2.762783e+05,-1.729728e+04
6.4650,6.16326000e-04,3.234081e+05,3.649105e-02,4.06122183e-05,3.234081e+05,-1.316484e+04
6.4700,7.51657000e-04,2.672761e+06,3.015752e-01,4.95297264e-05,2.672761e+06,-5.982109e+06
6.4750,8.82205000e-04,2.026672e+06,2.286751e-01,5.81320633e-05,2.026672e+06,-3.023632e+06
6.4800,1.00733000e-03,5.741493e+05,6.478289e-02,6.63770567e-05,5.741493e+05,-2.566416e+05
6.4850,1.12417000e-03,4.467723e+05,5.041058e-02,7.40761179e-05,4.467723e+05,5.732222e+03
6.4900,1.22520000e-03,4.327016e+05,4.882295e-02,8.07333941e-05,4.327016e+05,1.275824e+04
6.4950,1.30637000e-03,3.963020e+05,4.471588e-02,8.60820144e-05,3.963020e+05,1.894893e+04
6.5000,1.36172000e-03,3.447778e+05,3.890226e-02,8.97292503e-05,3.447778e+05,2.267047e+04
6.5050,1.38991000e-03,2.852892e+05,3.218999e-02,9.15868037e-05,2.852892e+05,2.381696e+04
6.5100,1.38890000e-03,2.276450e+05,2.568583e-02,9.15202507e-05,2.276450e+05,2.337232e+04
6.5150,1.35763000e-03,1.706973e+05,1.926026e-02,8.94597436e-05,1.706973e+05,2.275366e+04
6.5200,1.29366000e-03,1.107349e+05,1.249453e-02,8.52445010e-05,1.107349e+05,2.236738e+04
6.5250,1.19603000e-03,4.731813e+04,5.339038e-03,7.88112646e-05,4.731813e+04,2.202442e+04
6.5300,1.06544000e-03,-1.349974e+04,-1.523214e-03,7.02061602e-05,-1.349974e+04,2.023255e+04
6.5350,9.04724000e-04,-6.027436e+06,-6.800927e-01,5.96159315e-05,-6.027436e+06,1.114412e+07
6.5400,7.21962000e-04,-2.834909e+06,-3.198708e-01,4.75730025e-05,-2.834909e+06,5.126938e+06
6.5450,5.22039000e-04,-1.060686e+05,-1.196801e-02,3.43992657e-05,-1.060686e+05,1.268374e+04
6.5500,3.12961000e-04,-4.087507e+05,-4.612050e-02,2.06222688e-05,-4.087507e+05,5.882682e+05
6.5550,9.73520000e-05,-7.580711e+04,-8.553531e-03,6.41491788e-06,-7.580711e+04,4.591474e+03
6.5600,-1.19012000e-04,-4.496018e+04,-5.072984e-03,-7.84218307e-06,-4.496018e+04,1.947152e+03
6.5650,-3.31775000e-04,-4.885290e+03,-5.512211e-04,-2.18619995e-05,-4.885290e+03,-8.442910e+02
6.5700,-5.29569000e-04,4.553862e+04,5.138251e-03,-3.48954479e-05,4.553862e+04,-3.975086e+03
6.5750,-7.05297000e-04,1.075642e+05,1.213677e-02,-4.64748781e-05,1.075642e+05,-7.449939e+03
6.5800,-8.45534000e-04,1.813124e+05,2.045799e-02,-5.57156625e-05,1.813124e+05,-1.038190e+04
6.5850,-9.44840000e-04,2.651843e+05,2.992150e-02,-6.22593373e-05,2.651843e+05,-1.264610e+04
6.5900,-9.95520000e-04,3.554239e+05,4.010348e-02,-6.55988480e-05,3.554239e+05,-1.416544e+04
6.5950,-9.95937000e-04,4.489670e+05,5.065822e-02,-6.56263258e-05,4.489670e+05,-1.495395e+04
6.6000,-9.42645000e-04,5.414648e+05,6.109500e-02,-6.21146999e-05,5.414648e+05,-1.742126e+04
6.6050,-8.33327000e-04,1.297982e+06,1.464550e-01,-5.49112938e-05,1.297982e+06,-1.263129e+06
6.6100,6.91936000e-04,4.581399e+07,5.169322e+00,4.55944677e-05,4.581399e+07,-1.170959e+08
6.6150,7.92641000e-04,1.405548e+06,1.585920e-01,5.22303283e-05,1.405548e+06,-1.159405e+06
6.6200,8.85286000e-04,1.388510e+06,1.566695e-01,5.83350829e-05,1.388510e+06,-9.981213e+05
6.6250,9.67833000e-04,9.419019e+05,1.062774e-01,6.37744393e-05,9.419019e+05,-7.302645e+04
6.6300,1.03605000e-03,9.564296e+05,1.079167e-01,6.82695340e-05,9.564296e+05,-5.221208e+04
6.6350,1.08777000e-03,9.591783e+05,1.082268e-01,7.16775744e-05,9.591783e+05,-4.872044e+04
6.6400,1.24025000e-03,9.506931e+05,1.072694e-01,8.17250996e-05,9.506931e+05,-4.010272e+04
6.6450,1.58803000e-03,9.375673e+05,1.057884e-01,1.04641734e-04,9.375673e+05,-2.510992e+04
6.6500,1.91423000e-03,9.308572e+05,1.050312e-01,1.26136374e-04,9.308572e+05,-6.154799e+03
6.6550,2.21679000e-03,9.321778e+05,1.051803e-01,1.46073278e-04,9.321778e+05,1.275500e+04
6.6600,2.49130000e-03,9.394842e+05,1.060047e-01,1.64161855e-04,9.394842e+05,2.626800e+04
6.6650,2.73527000e-03,9.470907e+05,1.068629e-01,1.80238027e-04,9.470907e+05,3.458910e+04
6.6700,2.94300000e-03,9.457133e+05,1.067075e-01,1.93926199e-04,9.457133e+05,3.799696e+04
6.6750,3.11115000e-03,9.320242e+05,1.051629e-01,2.05006284e-04,9.320242e+05,4.130446e+04
6.6800,3.23340000e-03,9.109903e+05,1.027896e-01,2.13061832e-04,9.109903e+05,3.941202e+04
6.6850,3.30772000e-03,8.864639e+05,1.000222e-01,2.17959078e-04,8.864639e+05,3.303546e+04
6.6900,3.33301000e-03,8.658059e+05,9.769132e-02,2.19625539e-04,8.658059e+05,2.368367e+04
6.6950,3.31098000e-03,8.494849e+05,9.584978e-02,2.18173893e-04,8.494849e+05,1.443303e+04
6.7000,3.24674000e-03,8.357476e+05,9.429977e-02,2.13940859e-04,8.357476e+05,9.250388e+03
6.7050,3.14386000e-03,8.216399e+05,9.270795e-02,2.07161679e-04,8.216399e+05,8.005370e+03
6.7100,3.00940000e-03,8.016666e+05,9.045431e-02,1.98301564e-04,8.016666e+05,1.057445e+04
