# element_index,element_tag - element_index is the column position in solid_strain.txt / solid_stress.txt / solid_*.txt
1027,6004
1028,6005
1029,6006
1030,6007
1031,6008
1032,6009
1033,6010
1034,6011
1035,6012
1036,6013
1037,6014
1038,6015
1039,6016
1040,6017
1041,6018
1042,6019
1043,6020
1044,6021
1045,6022
1046,6023
1047,6024
1048,6025
1049,6026
1050,6027
1051,6028
1052,6029
1053,6030
1054,6031
1055,6032
1056,6033
1057,6034
1058,6035
1059,6036
1060,6037
1061,6038
1062,6039
1063,6040
1064,6041
1065,6042
1066,6043
1067,6044
1068,6045
1069,6046
1070,6047
1071,6048
1072,6049
1073,6050
1074,6051
1075,6052
1076,6053
1077,6054
1078,6055
1079,6056
1080,6057
1081,6058
1082,6059
1083,6060
1084,6061
1085,6062
1086,6063
1087,6064
1088,6065
1089,6066
1090,6067
1091,6068
1092,6069
1093,6070
1094,6071
1095,6072
1096,6073
1097,6074
1098,6075
1099,6076
1100,6077
1101,6078
1102,6079
1103,6080
1104,6081
1105,6082
1106,6083
1107,6084
1108,6085
1109,6086
1110,6087
1111,6088
1112,6089
1113,6090
1114,6091
1115,6092
1116,6093
1117,6094
1118,6095
1119,6096
1120,6097
1121,6098
1122,6099
1123,6100
1124,6101
1125,6102
1126,6103
1127,6104
1128,6105
1129,6106
1130,6107
1131,6108
1132,6109
1133,6110
1134,6111
1135,6112
1136,6113
1137,6114
1138,6115
1139,6116
1140,6117
1141,6118
1142,6119
1143,6120
1144,6121
1145,6122
1146,6123
1147,6124
1148,6125
1149,6126
1150,6127
1151,6128
1152,6129
1153,6130
1154,6131
1155,6132
1156,6133
1157,6134
1158,6135
1159,6136
1160,6137
1161,6138
1162,6139
1163,6140
1164,6141
1165,6142
1166,6143
1167,6144
1168,6145
1169,6146
1170,6147
1171,6148
1172,6149
1173,6150
1174,6151
1175,6152
1176,6153
1177,6154
1178,6155
1179,6156
1180,6157
1181,6158
1182,6159
1183,6160
1184,6161
1185,6162
1186,6163
1187,6164
1188,6165
1189,6166
1190,6167
1191,6168
1192,6169
1193,6170
1194,6171
1195,6172
1196,6173
1197,6174
1198,6175
1199,6176
1200,6177
1201,6178
1202,6179
1203,6180
1204,6181
1205,6182
1206,6183
1207,6184
1208,6185
1209,6186
1210,6187
1211,6188
1212,6189
1213,6190
1214,6191
1215,6192
1216,6193
1217,6194
1218,6195
1219,6196
1220,6197
1221,6198
1222,6199
1223,6200
1224,6201
1225,6202
1226,6203
1227,6204
1228,6205
1229,6206
1230,6207
1231,6208
1232,6209
1233,6210
1234,6211
1235,6212
1236,6213
1237,6214
1238,6215
1239,6216
1240,6217
1241,6218
1242,6219
1243,6220
1244,6221
1245,6222
1246,6223
1247,6224
1248,6225
1249,6226
1250,6227
1251,6228
1252,6229
1253,6230
1254,6231
1255,6232
1256,6233
1257,6234
1258,6235
1259,6236
1260,6237
1261,6238
1262,6239
1263,6240
1264,6241
1265,6242
1266,6243
1267,6244
1268,6245
1269,6246
1270,6247
1271,6248
1272,6249
1273,6250
1274,6251
1275,6252
1276,6253
1277,6254
1278,6255
1279,6256
1280,6257
1281,6258
1282,6259
1283,6260
1284,6261
1285,6262
1286,6263
1287,6264
1288,6265
1289,6266
1290,6267
1291,6268
1292,6269
1293,6270
1294,6271
1295,6272
1296,6273
1297,6274
1298,6275
1299,6276
1300,6277
1301,6278
1302,6279
1303,6280
1304,6281
1305,6282
1306,6283
1307,6284
1308,6285
1309,6286
1310,6287
1311,6288
1312,6289
1313,6290
1314,6291
1315,6292
1316,6293
1317,6294
1318,6295
1319,6296
1320,6297
1321,6298
1322,6299
1323,6300
1324,6301
1325,6302
1326,6303
1327,6304
1328,6305
1329,6306
1330,6307
1331,6308
1332,6309
1333,6310
1334,6311
1335,6312
1336,6313
1337,6314
1338,6315
1339,6316
1340,6317
1341,6318
1342,6319
1343,6320
1344,6321
1345,6322
1346,6323
1347,6324
1348,6325
1349,6326
1350,6327
1351,6328
1352,6329
1353,6330
1354,6331
1355,6332
1356,6333
1357,6334
1358,6335
1359,6336
1360,6337
1361,6338
1362,6339
1363,6340
1364,6341
1365,6342
1366,6343
1367,6344
1368,6345
1369,6346
1370,6347
1371,6348
1372,6349
1373,6350
1374,6351
1375,6352
1376,6353
1377,6354
1378,6355
1379,6356
1380,6357
1381,6358
1382,6359
1383,6360
1384,6361
1385,6362
1386,6363
1387,6364
1388,6365
1389,6366
1390,6367
1391,6368
1392,6369
1393,6370
1394,6371
1395,6372
1396,6373
1397,6374
1398,6375
1399,6376
1400,6377
1401,6378
1402,6379
1403,6380
1404,6381
1405,6382
1406,6383
1407,6384
1408,6385
1409,6386
1410,6387
1411,6388
1412,6389
1413,6390
1414,6391
1415,6392
1416,6393
1417,6394
1418,6395
1419,6396
1420,6397
1421,6398
1422,6399
1423,6400
1424,6401
1425,6402
1426,6403
1427,6404
1428,6405
1429,6406
1430,6407
1431,6408
1432,6409
1433,6410
1434,6411
1435,6412
1436,6413
1437,6414
1438,6415
1439,6416
1440,6417
1441,6418
1442,6419
1443,6420
1444,6421
1445,6422
1446,6423
1447,6424
1448,6425
1449,6426
1450,6427
1451,6428
1452,6429
1453,6430
1454,6431
1455,6432
1456,6433
1457,6434
1458,6435
1459,6436
1460,6437
1461,6438
1462,6439
1463,6440
1464,6441
1465,6442
1466,6443
1467,6444
1468,6445
1469,6446
1470,6447
1471,6448
1472,6449
1473,6450
1474,6451
1475,6452
1476,6453
1477,6454
1478,6455
1479,6456
1480,6457
1481,6458
1482,6459
