time_s,Rd_m,drift_ratio,BS_N,BS_over_W,BS_clean_N,BS_clean_over_W,spike_flag,cumulative_dissipated_energy_clean_J
6.6850,3.30772000e-03,2.17959078e-04,8.864639e+05,1.000222e-01,9.020425e+05,1.017800e-01,0,8.735837e+03
6.6900,3.33301000e-03,2.19625539e-04,8.658059e+05,9.769133e-02,8.858849e+05,9.995690e-02,0,8.758446e+03
6.6950,3.31098000e-03,2.18173893e-04,8.494849e+05,9.584978e-02,8.635831e+05,9.744052e-02,0,8.777716e+03
6.7000,3.24674000e-03,2.13940859e-04,8.357476e+05,9.429976e-02,8.362274e+05,9.435390e-02,0,8.832314e+03
6.7050,3.14386000e-03,2.07161679e-04,8.216399e+05,9.270795e-02,8.056473e+05,9.090346e-02,0,8.916772e+03
6.7100,3.00940000e-03,1.98301564e-04,8.016666e+05,9.045431e-02,7.741898e+05,8.735402e-02,0,9.022984e+03
6.7150,2.84625000e-03,1.87550949e-04,7.752065e+05,8.746874e-02,7.444072e+05,8.399357e-02,0,9.146864e+03
6.7200,2.65780000e-03,1.75133215e-04,7.423357e+05,8.375984e-02,7.186366e+05,8.108580e-02,0,9.284719e+03
6.7250,2.44407000e-03,1.61049679e-04,7.040312e+05,7.943783e-02,6.984855e+05,7.881209e-02,0,9.436160e+03
6.7300,2.20493000e-03,1.45291775e-04,6.627940e+05,7.478492e-02,6.842984e+05,7.721132e-02,0,9.601499e+03
6.7350,1.94088000e-03,1.27892450e-04,-1.589273e+07,-1.793222e+00,6.747342e+05,7.613217e-02,1,9.780926e+03
6.7400,1.65471000e-03,1.09035549e-04,5.743459e+05,6.480507e-02,6.666247e+05,7.521716e-02,0,9.972854e+03
6.7450,1.34909000e-03,8.88970084e-05,5.272345e+05,5.948936e-02,6.552750e+05,7.393653e-02,0,1.017485e+04
6.7500,1.03543000e-03,6.82286796e-05,4.670706e+05,5.270090e-02,6.352863e+05,7.168115e-02,0,1.037725e+04
6.7550,8.12751000e-04,5.35554577e-05,3.979939e+05,4.490678e-02,6.018181e+05,6.790484e-02,0,1.051499e+04
6.7600,6.66629000e-04,4.39268869e-05,1.880422e+06,2.121733e-01,5.519559e+05,6.227874e-02,0,1.059929e+04
6.7650,5.12567000e-04,3.37751172e-05,2.462456e+05,2.778459e-02,4.856277e+05,5.479474e-02,0,1.067921e+04
6.7700,3.50493000e-04,2.30954044e-05,1.730151e+05,1.952178e-02,4.055285e+05,4.575692e-02,0,1.075143e+04
6.7750,-6.78853000e-04,-4.47323758e-05,1.070331e+05,1.207685e-02,3.159254e+05,3.564675e-02,0,1.112274e+04
6.7800,-1.03377000e-03,-6.81192955e-05,5.392628e+04,6.084655e-03,2.208144e+05,2.491511e-02,0,1.121799e+04
6.7850,-1.37848000e-03,-9.08336346e-05,1.192719e+04,1.345779e-03,1.222306e+05,1.379163e-02,0,1.127712e+04
6.7900,-1.68324000e-03,-1.10915506e-04,-5.422551e+06,-6.118418e-01,1.938720e+04,2.187513e-03,1,1.129870e+04
6.7950,-1.93324000e-03,-1.27389020e-04,-7.355920e+04,-8.299893e-03,-9.108951e+04,-1.027789e-02,0,1.130766e+04
6.8000,-2.11123000e-03,-1.39117502e-04,-1.358705e+05,-1.533065e-02,-2.139749e+05,-2.414340e-02,0,1.133481e+04
6.8050,-2.21788000e-03,-1.46145103e-04,-2.241166e+05,-2.528771e-02,-3.537550e+05,-3.991518e-02,0,1.136508e+04
6.8100,-2.26105000e-03,-1.48989749e-04,-3.436842e+05,-3.877886e-02,-5.130014e+05,-5.788340e-02,0,1.138379e+04
6.8150,-2.24899000e-03,-1.48195067e-04,-4.955327e+05,-5.591236e-02,-6.913487e+05,-7.800683e-02,0,1.139105e+04
6.8200,-2.20050000e-03,-1.44999864e-04,-6.785900e+05,-7.656723e-02,-8.854157e+05,-9.990396e-02,0,1.142928e+04
6.8250,-2.12560000e-03,-1.40064400e-04,-1.647998e+06,-1.859483e-01,-1.089683e+06,-1.229520e-01,0,1.150325e+04
6.8300,-2.04076000e-03,-1.34473948e-04,-1.107911e+06,-1.250087e-01,-1.297971e+06,-1.464537e-01,0,1.160453e+04
6.8350,-1.95074000e-03,-1.28542166e-04,-1.330595e+06,-1.501348e-01,-1.504878e+06,-1.697996e-01,0,1.173069e+04
6.8400,-1.86219000e-03,-1.22707247e-04,-2.943089e+06,-3.320771e-01,-1.706488e+06,-1.925479e-01,0,1.187287e+04
6.8450,-1.77771000e-03,-1.17140518e-04,-1.727269e+06,-1.948926e-01,-1.899806e+06,-2.143605e-01,0,1.202520e+04
6.8500,-1.70549000e-03,-1.12381649e-04,-1.875086e+06,-2.115713e-01,-2.080763e+06,-2.347784e-01,0,1.216894e+04
6.8550,-1.65232000e-03,-1.08878062e-04,-1.978815e+06,-2.232753e-01,-2.241221e+06,-2.528833e-01,0,1.228384e+04
6.8600,-1.63412000e-03,-1.07678790e-04,-2.031550e+06,-2.292255e-01,-2.366038e+06,-2.669667e-01,0,1.232577e+04
6.8650,-1.66005000e-03,-1.09387423e-04,-2.040610e+06,-2.302478e-01,-2.431586e+06,-2.743627e-01,0,1.238797e+04
6.8700,-1.74625000e-03,-1.15067491e-04,-2.021474e+06,-2.280886e-01,-2.406913e+06,-2.715788e-01,0,1.259651e+04
6.8750,-1.89709000e-03,-1.25006950e-04,-1.976245e+06,-2.229853e-01,-2.258087e+06,-2.547864e-01,0,1.294834e+04
6.8800,-2.11121000e-03,-1.39116184e-04,-1.889071e+06,-2.131492e-01,-1.955400e+06,-2.206333e-01,0,1.339944e+04
6.8850,-2.37851000e-03,-1.56729665e-04,-1.737670e+06,-1.960662e-01,-1.482159e+06,-1.672362e-01,0,1.385887e+04
6.8900,-2.66882000e-03,-1.75859367e-04,-1.488939e+06,-1.680012e-01,-8.429810e+05,-9.511593e-02,0,1.419637e+04
6.8950,-2.96163000e-03,-1.95153805e-04,-1.148247e+06,-1.295600e-01,-6.897408e+04,-7.782540e-03,0,1.432989e+04
6.9000,-3.21497000e-03,-2.11847405e-04,-7.362565e+05,-8.307390e-02,7.827006e+05,8.831432e-02,0,1.442030e+04
6.9050,-3.40663000e-03,-2.24476659e-04,-2.675707e+05,-3.019076e-02,1.636480e+06,1.846487e-01,0,1.465213e+04
6.9100,-3.49074000e-03,-2.30019008e-04,2.333923e+05,2.633431e-02,2.412926e+06,2.722573e-01,0,1.482242e+04
6.9150,-3.44424000e-03,-2.26954934e-04,1.573616e+07,1.775555e+00,3.046907e+06,3.437911e-01,0,1.494937e+04
6.9200,-3.22490000e-03,-2.12501733e-04,1.319380e+06,1.488694e-01,3.503382e+06,3.952965e-01,0,1.566774e+04
6.9250,-2.81674000e-03,-1.85606416e-04,6.609117e+07,7.457254e+00,3.784326e+06,4.269962e-01,1,1.715501e+04
6.9300,-2.19955000e-03,-1.44937265e-04,2.441507e+06,2.754821e-01,3.923845e+06,4.427386e-01,0,1.953371e+04
6.9350,2.11981000e-03,1.39682873e-04,3.508443e+08,3.958675e+01,3.974204e+06,4.484207e-01,1,3.659097e+04
6.9400,2.75959000e-03,1.81840571e-04,3.441086e+06,3.882675e-01,3.989032e+06,4.500938e-01,0,3.913833e+04
6.9450,3.38257000e-03,2.22891248e-04,3.802760e+06,4.290762e-01,4.009592e+06,4.524136e-01,0,4.162982e+04
6.9500,3.96462000e-03,2.61244882e-04,1.769040e+07,1.996058e+00,4.057256e+06,4.577916e-01,1,4.397748e+04
6.9550,4.50113000e-03,2.96597700e-04,4.394038e+06,4.957917e-01,4.132582e+06,4.662909e-01,0,4.617444e+04
6.9600,5.32372000e-03,3.50801490e-04,4.549717e+06,5.133574e-01,4.219608e+06,4.761103e-01,0,4.960966e+04
6.9650,6.94853000e-03,4.57866806e-04,4.612475e+06,5.204386e-01,4.293104e+06,4.844030e-01,0,5.652543e+04
6.9700,8.52174000e-03,5.61531990e-04,4.581890e+06,5.169876e-01,4.326495e+06,4.881707e-01,0,6.330565e+04
6.9750,1.00101000e-02,6.59606063e-04,4.463340e+06,5.036113e-01,4.298564e+06,4.850192e-01,0,6.972424e+04
6.9800,1.13559000e-02,7.48286280e-04,4.276246e+06,4.825009e-01,4.197749e+06,4.736439e-01,0,7.544141e+04
6.9850,1.25340000e-02,8.25916064e-04,4.032238e+06,4.549688e-01,4.023607e+06,4.539949e-01,0,8.028420e+04
6.9900,1.34963000e-02,8.89325912e-04,3.740566e+06,4.220586e-01,3.785655e+06,4.271462e-01,0,8.404163e+04
6.9950,1.42223000e-02,9.37164995e-04,3.409835e+06,3.847413e-01,3.500258e+06,3.949440e-01,0,8.668642e+04
7.0000,1.46788000e-02,9.67245630e-04,3.056466e+06,3.448697e-01,3.186497e+06,3.595415e-01,0,8.821267e+04
7.0050,1.48562000e-02,9.78935235e-04,2.682750e+06,3.027023e-01,2.862008e+06,3.229285e-01,0,8.874917e+04
7.0100,1.47422000e-02,9.71423313e-04,2.309375e+06,2.605733e-01,2.539684e+06,2.865597e-01,0,8.905707e+04
7.0150,1.43423000e-02,9.45072281e-04,1.945313e+06,2.194952e-01,2.225879e+06,2.511522e-01,0,9.000994e+04
7.0200,1.36810000e-02,9.01496544e-04,2.548785e+06,2.875866e-01,1.920398e+06,2.166840e-01,0,9.138091e+04
7.0250,1.27766000e-02,8.41901962e-04,1.261665e+06,1.423572e-01,1.618116e+06,1.825766e-01,0,9.298102e+04
7.0300,1.16583000e-02,7.68212642e-04,9.171260e+05,1.034819e-01,1.311716e+06,1.480046e-01,0,9.461924e+04
7.0350,1.03386000e-02,6.81252260e-04,-1.510847e+08,-1.704731e+01,9.948736e+05,1.122544e-01,1,9.614124e+04
7.0400,8.84901000e-03,5.83097137e-04,1.818398e+06,2.051750e-01,6.651276e+05,7.504823e-02,0,9.737760e+04
7.0450,7.20681000e-03,4.74885922e-04,-1.171070e+04,-1.321351e-03,3.256417e+05,3.674307e-02,0,9.819112e+04
7.0500,5.44140000e-03,3.58555902e-04,-3.950340e+07,-4.457280e+00,-1.471348e+04,-1.660164e-03,1,9.846558e+04
7.0550,3.56785000e-03,2.35100098e-04,-5.368372e+05,-6.057286e-02,-3.429870e+05,-3.870019e-02,0,9.880067e+04
7.0600,1.62960000e-03,1.07380949e-04,-7.545680e+05,-8.514004e-02,-6.448287e+05,-7.275785e-02,0,9.975798e+04
7.0650,-7.69441000e-04,-5.07015863e-05,-9.617539e+05,-1.085174e-01,-9.072781e+05,-1.023707e-01,0,1.016198e+05
7.0700,-2.32825000e-03,-1.53417830e-04,-1.153487e+06,-1.301512e-01,-1.120894e+06,-1.264736e-01,0,1.032005e+05
7.0750,-4.28432000e-03,-2.82311211e-04,-1.295776e+06,-1.462061e-01,-1.280859e+06,-1.445229e-01,0,1.055495e+05
7.0800,-6.14642000e-03,-4.05012527e-04,-1.374568e+06,-1.550964e-01,-1.387031e+06,-1.565026e-01,0,1.080335e+05
7.0850,-7.88218000e-03,-5.19388789e-04,-1.413349e+06,-1.594722e-01,-1.443149e+06,-1.628346e-01,0,1.104897e+05
7.0900,-9.44217000e-03,-6.22182854e-04,-1.424222e+06,-1.606990e-01,-1.455496e+06,-1.642277e-01,0,1.127507e+05
7.0950,-1.08106000e-02,-7.12354253e-04,-1.398713e+06,-1.578207e-01,-1.431372e+06,-1.615058e-01,0,1.147259e+05
7.1000,-1.19721000e-02,-7.88890196e-04,-1.337001e+06,-1.508576e-01,-1.377730e+06,-1.554532e-01,0,1.163573e+05
7.1050,-1.29368000e-02,-8.52458189e-04,-1.245422e+06,-1.405245e-01,-1.300233e+06,-1.467089e-01,0,1.176490e+05
7.1100,-1.37386000e-02,-9.05292041e-04,-1.134759e+06,-1.280381e-01,-1.202944e+06,-1.357315e-01,0,1.186525e+05
7.1150,-1.44068000e-02,-9.49322448e-04,-1.015378e+06,-1.145680e-01,-1.088746e+06,-1.228462e-01,0,1.194182e+05
7.1200,-1.50063000e-02,-9.88825932e-04,-9.046885e+05,-1.020786e-01,-9.604482e+05,-1.083701e-01,0,1.200324e+05
7.1250,-1.55607000e-02,-1.02535760e-03,-8.183892e+05,-9.234117e-02,-8.224066e+05,-9.279446e-02,0,1.205266e+05
7.1300,-1.60759000e-02,-1.05930621e-03,-7.673540e+05,-8.658272e-02,-6.823040e+05,-7.698629e-02,0,1.209142e+05
7.1350,-1.65255000e-02,-1.08893218e-03,-7.338881e+05,-8.280667e-02,-5.526058e+05,-6.235208e-02,0,1.211918e+05
7.1400,-1.68481000e-02,-1.11018960e-03,1.708075e+08,1.927269e+01,-4.511180e+05,-5.090091e-02,1,1.213537e+05
7.1450,-1.70098000e-02,-1.12084467e-03,-5.823277e+05,-6.570568e-02,-4.001491e+05,-4.514996e-02,0,1.214226e+05
7.1500,-1.69500000e-02,-1.11690420e-03,-5.780973e+05,-6.522835e-02,-4.240036e+05,-4.784152e-02,0,1.214472e+05
7.1550,-1.66480000e-02,-1.09700420e-03,-5.943626e+05,-6.706361e-02,-5.449196e+05,-6.148481e-02,0,1.215935e+05
7.1600,-1.60868000e-02,-1.06002446e-03,-6.695392e+05,-7.554600e-02,-7.780260e+05,-8.778687e-02,0,1.219647e+05
7.1650,-1.54050000e-02,-1.01509789e-03,9.745656e+07,1.099630e+01,-1.126323e+06,-1.270862e-01,1,1.226139e+05
7.1700,-1.48437000e-02,-9.78111559e-04,-1.141348e+06,-1.287815e-01,-1.576975e+06,-1.779345e-01,0,1.233726e+05
7.1750,-1.44896000e-02,-9.54778475e-04,-1.519906e+06,-1.714953e-01,-2.100238e+06,-2.369758e-01,0,1.240237e+05
7.1800,-1.39380000e-02,-9.18431315e-04,1.168889e+08,1.318891e+01,-2.652020e+06,-2.992350e-01,1,1.253343e+05
7.1850,-1.30995000e-02,-8.63179152e-04,-2.182186e+06,-2.462222e-01,-3.180340e+06,-3.588467e-01,0,1.277796e+05
7.1900,-1.19710000e-02,-7.88817712e-04,-1.039236e+08,-1.172599e+01,-3.634768e+06,-4.101211e-01,1,1.316250e+05
7.1950,-1.05637000e-02,-6.96085011e-04,-8.009751e+06,-9.037629e-01,-3.976516e+06,-4.486815e-01,0,1.369807e+05
7.2000,-8.88594000e-03,-5.85530604e-04,-3.080602e+06,-3.475930e-01,-4.185871e+06,-4.723036e-01,0,1.438279e+05
7.2050,-6.95803000e-03,-4.58492800e-04,-3.298036e+06,-3.721267e-01,-4.264246e+06,-4.811470e-01,0,1.519735e+05
7.2100,-4.77485000e-03,-3.14634221e-04,-3.496833e+06,-3.945576e-01,-4.230369e+06,-4.773245e-01,0,1.612461e+05
7.2150,-3.17564000e-03,-2.09255792e-04,-3.648427e+06,-4.116623e-01,-4.112714e+06,-4.640492e-01,0,1.679173e+05
7.2200,3.03987000e-03,2.00309356e-04,-3.720192e+06,-4.197598e-01,-3.941424e+06,-4.447220e-01,0,1.929476e+05
7.2250,4.73725000e-03,3.12156604e-04,-3.721374e+06,-4.198931e-01,-3.742265e+06,-4.222504e-01,0,1.994686e+05
7.2300,5.44724000e-03,3.58940723e-04,-3.671240e+06,-4.142364e-01,-3.533683e+06,-3.987154e-01,0,2.020515e+05
7.2350,5.26440000e-03,3.46892654e-04,-3.589638e+06,-4.050290e-01,-3.326734e+06,-3.753648e-01,0,2.026787e+05
7.2400,4.56094000e-03,3.00538824e-04,-3.478662e+06,-3.925073e-01,-3.126937e+06,-3.528211e-01,0,2.049487e+05
7.2450,3.41603000e-03,2.25096063e-04,-2.602644e+06,-2.936637e-01,-2.936917e+06,-3.313806e-01,0,2.084200e+05
7.2500,1.85574000e-03,1.22282231e-04,1.198468e+06,1.352265e-01,-2.758924e+06,-3.112972e-01,1,2.128635e+05
7.2550,-1.50484000e-03,-9.91600072e-05,-2.854248e+06,-3.220529e-01,-2.596690e+06,-2.929919e-01,0,2.218625e+05
7.2600,-2.07320000e-03,-1.36611551e-04,-2.611979e+06,-2.947170e-01,-2.456355e+06,-2.771575e-01,0,2.232985e+05
7.2650,-4.13493000e-03,-2.72467298e-04,-2.396260e+06,-2.703768e-01,-2.346338e+06,-2.647439e-01,0,2.282494e+05
7.2700,-6.24658000e-03,-4.11612476e-04,-2.242341e+06,-2.530097e-01,-2.276122e+06,-2.568213e-01,0,2.331299e+05
7.2750,-8.40394000e-03,-5.53769671e-04,-2.170860e+06,-2.449443e-01,-2.254167e+06,-2.543440e-01,0,2.380167e+05
7.2800,-1.05697000e-02,-6.96480375e-04,-2.194051e+06,-2.475610e-01,-2.285383e+06,-2.578662e-01,0,2.429325e+05
7.2850,-1.27415000e-02,-8.39589080e-04,-2.295364e+06,-2.589924e-01,-2.368804e+06,-2.672789e-01,0,2.479864e+05
7.2900,-1.48945000e-02,-9.81458977e-04,-2.431076e+06,-2.743052e-01,-2.496028e+06,-2.816338e-01,0,2.532234e+05
7.2950,-1.69784000e-02,-1.11877560e-03,-2.570711e+06,-2.900606e-01,-2.650892e+06,-2.991076e-01,0,2.585863e+05
7.3000,-1.88765000e-02,-1.24384910e-03,-2.683157e+06,-3.027482e-01,-2.810651e+06,-3.171338e-01,0,2.637695e+05
7.3050,-2.05440000e-02,-1.35372743e-03,3.783406e+08,4.268924e+01,-2.948681e+06,-3.327080e-01,1,2.685714e+05
7.3100,-2.19527000e-02,-1.44655238e-03,-2.856364e+06,-3.222916e-01,-3.038507e+06,-3.428433e-01,0,2.727885e+05
7.3150,-2.31304000e-02,-1.52415581e-03,-3.054079e+06,-3.446004e-01,-3.058684e+06,-3.451199e-01,0,2.763788e+05
7.3200,-2.41248000e-02,-1.58968086e-03,1.672872e+08,1.887549e+01,-2.997695e+06,-3.382384e-01,1,2.793900e+05
7.3250,-2.49383000e-02,-1.64328567e-03,-3.321569e+06,-3.747820e-01,-2.857701e+06,-3.224425e-01,0,2.817717e+05
7.3300,-2.55542000e-02,-1.68386982e-03,-3.418579e+06,-3.857279e-01,-2.655786e+06,-2.996598e-01,0,2.834696e+05
7.3350,-2.59633000e-02,-1.71082707e-03,-3.467161e+06,-3.912096e-01,-2.421490e+06,-2.732236e-01,0,2.845081e+05
7.3400,-2.61721000e-02,-1.72458575e-03,-3.447486e+06,-3.889896e-01,-2.190139e+06,-2.471195e-01,0,2.849896e+05
7.3450,-2.62340000e-02,-1.72866460e-03,-1.353279e+08,-1.526943e+01,-1.992786e+06,-2.248516e-01,1,2.851191e+05
7.3500,-2.62876000e-02,-1.73219652e-03,2.796233e+06,3.155069e-01,-1.845403e+06,-2.082221e-01,0,2.852219e+05
7.3550,-2.62095000e-02,-1.72705019e-03,-2.913236e+06,-3.287087e-01,-1.741213e+06,-1.964660e-01,0,2.853620e+05
7.3600,-2.58181000e-02,-1.70125926e-03,-1.025274e+08,-1.156846e+01,-1.649627e+06,-1.861321e-01,1,2.860256e+05
7.3650,-2.51501000e-02,-1.65724203e-03,-2.134810e+06,-2.408766e-01,-1.522709e+06,-1.718115e-01,0,2.870851e+05
7.3700,-2.42423000e-02,-1.59742341e-03,-1.625808e+06,-1.834445e-01,-1.307010e+06,-1.474737e-01,0,2.883695e+05
7.3750,-2.31430000e-02,-1.52498608e-03,-1.068538e+06,-1.205662e-01,-9.570257e+05,-1.079839e-01,0,2.896140e+05
7.3800,-2.19204000e-02,-1.44442401e-03,-5.011805e+05,-5.654961e-02,-4.468260e+05,-5.041664e-02,0,2.904721e+05
7.3850,-2.05969000e-02,-1.35721323e-03,4.217315e+04,4.758516e-03,2.223614e+05,2.508966e-02,0,2.906207e+05
7.3900,-1.91337000e-02,-1.26079705e-03,2.676610e+07,3.020095e+00,1.019832e+06,1.150705e-01,1,2.915295e+05
7.3950,-1.75079000e-02,-1.15366650e-03,1.004096e+06,1.132950e-01,1.888825e+06,2.131215e-01,0,2.938939e+05
7.4000,-1.57225000e-02,-1.03601925e-03,1.420358e+06,1.602630e-01,2.755541e+06,3.109155e-01,0,2.980399e+05
7.4050,-1.37059000e-02,-9.03137306e-04,5.293780e+08,5.973122e+01,3.542684e+06,3.997310e-01,1,3.043904e+05
7.4100,-1.14056000e-02,-7.51561215e-04,3.739272e+07,4.219126e+00,4.185013e+06,4.722068e-01,1,3.132784e+05
7.4150,-8.75453000e-03,-5.76871467e-04,9.017734e+06,1.017496e+00,4.642920e+06,5.238738e-01,0,3.249802e+05
7.4200,-5.75734000e-03,-3.79374469e-04,3.160551e+06,3.566139e-01,4.909601e+06,5.539642e-01,0,3.392955e+05
7.4250,5.35251000e-03,3.52698579e-04,3.563603e+06,4.020914e-01,5.009177e+06,5.651996e-01,0,3.943936e+05
7.4300,5.16826000e-03,3.40557600e-04,3.946651e+06,4.453118e-01,4.986694e+06,5.626627e-01,0,3.953145e+05
7.4350,6.74933000e-03,4.44740711e-04,4.287039e+06,4.837187e-01,4.894076e+06,5.522125e-01,0,4.031256e+05
7.4400,9.51854000e-03,6.27215182e-04,4.546618e+06,5.130078e-01,4.776953e+06,5.389971e-01,0,4.165161e+05
7.4450,1.34998000e-02,8.89556541e-04,4.714206e+06,5.319172e-01,4.665753e+06,5.264501e-01,0,4.353131e+05
7.4500,1.66138000e-02,1.09475062e-03,4.773158e+06,5.385689e-01,4.572239e+06,5.158987e-01,0,4.496966e+05
7.4550,1.87179000e-02,1.23339830e-03,4.724027e+06,5.330253e-01,4.490847e+06,5.067150e-01,0,4.592314e+05
7.4600,2.01347000e-02,1.32675700e-03,4.583939e+06,5.172188e-01,4.403300e+06,4.968368e-01,0,4.655321e+05
7.4650,2.09984000e-02,1.38366969e-03,4.382711e+06,4.945137e-01,4.284795e+06,4.834656e-01,0,4.692840e+05
7.4700,2.14191000e-02,1.41139132e-03,4.148292e+06,4.680635e-01,4.110288e+06,4.637754e-01,0,4.710499e+05
7.4750,2.14760000e-02,1.41514069e-03,3.890871e+06,4.390180e-01,3.859865e+06,4.355195e-01,0,4.712767e+05
7.4800,2.13772000e-02,1.40863036e-03,3.582072e+06,4.041753e-01,3.522611e+06,3.974662e-01,0,4.716414e+05
7.4850,2.11952000e-02,1.39663764e-03,3.202216e+06,3.613151e-01,3.098677e+06,3.496325e-01,0,4.722439e+05
7.4900,2.09644000e-02,1.38142929e-03,2.914947e+07,3.289017e+00,2.599501e+06,2.933090e-01,1,4.729015e+05
7.4950,2.06367000e-02,1.35983581e-03,2.151615e+06,2.427728e-01,2.046278e+06,2.308873e-01,0,4.736627e+05
7.5000,2.01336000e-02,1.32668451e-03,1.409427e+06,1.590296e-01,1.466987e+06,1.655243e-01,0,4.745464e+05
7.5050,1.94425000e-02,1.28114513e-03,7.511138e+05,8.475029e-02,8.924564e+05,1.006984e-01,0,4.753617e+05
7.5100,1.85554000e-02,1.22269052e-03,1.622351e+05,1.830545e-02,3.521549e+05,3.973463e-02,0,4.759138e+05
7.5150,1.74663000e-02,1.15092530e-03,-3.347388e+05,-3.776953e-02,-1.295497e+05,-1.461746e-02,0,4.760350e+05
7.5200,1.61473000e-02,1.06401105e-03,-4.693634e+05,-5.295960e-02,-5.360305e+05,-6.048184e-02,0,4.764740e+05
7.5250,1.45858000e-02,9.61117483e-04,-7.298428e+08,-8.235023e+01,-8.595827e+05,-9.698915e-02,1,4.775636e+05
7.5300,1.27846000e-02,8.42429114e-04,-1.192439e+06,-1.345463e-01,-1.101135e+06,-1.242441e-01,0,4.793294e+05
7.5350,1.07612000e-02,7.09099087e-04,-1.226666e+06,-1.384082e-01,-1.268762e+06,-1.431580e-01,0,4.817270e+05
7.5400,8.54848000e-03,5.63293997e-04,-1.827380e+08,-2.061885e+01,-1.375425e+06,-1.551931e-01,1,4.846525e+05
7.5450,6.15973000e-03,4.05889577e-04,-1.328986e+06,-1.499532e-01,-1.436409e+06,-1.620741e-01,0,4.880108e+05
7.5500,3.62020000e-03,2.38549652e-04,-1.386708e+06,-1.564662e-01,-1.466929e+06,-1.655178e-01,0,4.916974e+05
7.5550,-2.86535000e-03,-1.88809526e-04,-1.476689e+06,-1.666190e-01,-1.480262e+06,-1.670222e-01,0,5.012545e+05
7.5600,-2.94169000e-03,-1.93839878e-04,-1.513949e+06,-1.708231e-01,-1.486625e+06,-1.677401e-01,0,5.013677e+05
7.5650,-4.65604000e-03,-3.06805348e-04,-1.518515e+06,-1.713383e-01,-1.492801e+06,-1.684370e-01,0,5.039216e+05
7.5700,-7.62551000e-03,-5.02475763e-04,-1.515738e+06,-1.710250e-01,-1.502363e+06,-1.695159e-01,0,5.083686e+05
7.5750,-1.06256000e-02,-7.00163853e-04,-1.523527e+06,-1.719039e-01,-1.516291e+06,-1.710874e-01,0,5.128968e+05
7.5800,-1.34260000e-02,-8.84693560e-04,-1.552003e+06,-1.751169e-01,-1.533772e+06,-1.730598e-01,0,5.171675e+05
7.5850,-1.59695000e-02,-1.05229508e-03,-1.583236e+06,-1.786410e-01,-1.553008e+06,-1.752302e-01,0,5.210931e+05
7.5900,-1.83187000e-02,-1.20709339e-03,-1.595634e+06,-1.800399e-01,-1.571916e+06,-1.773637e-01,0,5.247636e+05
7.5950,-2.06168000e-02,-1.35852452e-03,-1.600860e+06,-1.806296e-01,-1.588648e+06,-1.792516e-01,0,5.283952e+05
7.6000,-2.31001000e-02,-1.52215922e-03,-1.603978e+06,-1.809814e-01,-1.601892e+06,-1.807460e-01,0,5.323568e+05
7.6050,-2.57817000e-02,-1.69886071e-03,-1.629056e+07,-1.838110e+00,-1.611012e+06,-1.817750e-01,1,5.366646e+05
7.6100,-2.85273000e-02,-1.87977943e-03,-1.579692e+06,-1.782411e-01,-1.616084e+06,-1.823473e-01,0,5.410948e+05
7.6150,-3.11979000e-02,-2.05575609e-03,-1.544023e+06,-1.742165e-01,-1.617961e+06,-1.825592e-01,0,5.454132e+05
7.6200,-3.35552000e-02,-2.21108814e-03,-1.526151e+06,-1.721999e-01,-1.618454e+06,-1.826147e-01,0,5.492278e+05
7.6250,-3.55241000e-02,-2.34082694e-03,8.003862e+06,9.030984e-01,-1.620659e+06,-1.828635e-01,1,5.524166e+05
7.6300,-3.70189000e-02,-2.43932537e-03,1.642636e+07,1.853433e+00,-1.629377e+06,-1.838472e-01,1,5.548456e+05
7.6350,-3.80422000e-02,-2.50675476e-03,-1.341264e+06,-1.513386e-01,-1.651390e+06,-1.863310e-01,1,5.565242e+05
7.6400,-3.86189000e-02,-2.54475586e-03,-1.204408e+06,-1.358968e-01,-1.695280e+06,-1.912832e-01,1,5.574893e+05
7.6450,-3.87719000e-02,-2.55483765e-03,-2.575902e+06,-2.906463e-01,-1.770462e+06,-1.997662e-01,1,5.577544e+05
7.6500,-3.85644000e-02,-2.54116463e-03,-2.748285e+06,-3.100968e-01,-1.885237e+06,-2.127167e-01,1,5.581337e+05
7.6550,-3.80462000e-02,-2.50701833e-03,-2.834369e+06,-3.198099e-01,-2.043947e+06,-2.306243e-01,1,5.591517e+05
7.6600,-3.73254000e-02,-2.45952190e-03,-2.860918e+06,-3.228055e-01,-2.243656e+06,-2.531580e-01,1,5.606970e+05
7.6650,-3.64511000e-02,-2.40191073e-03,5.606264e+07,6.325706e+00,-2.471142e+06,-2.788259e-01,1,5.627580e+05
7.6700,-3.54948000e-02,-2.33889624e-03,-2.847166e+06,-3.212538e-01,-2.701210e+06,-3.047851e-01,1,5.652312e+05
7.6750,-3.44775000e-02,-2.27186222e-03,-8.080006e+07,-9.116899e+00,-2.897374e+06,-3.269189e-01,1,5.680789e+05
7.6800,-3.34471000e-02,-2.20396499e-03,-5.837492e+07,-6.586607e+00,-3.015705e+06,-3.402706e-01,1,5.711253e+05
7.6850,-3.24325000e-02,-2.13710888e-03,1.073171e+08,1.210889e+01,-3.012010e+06,-3.398537e-01,1,5.741832e+05
7.6900,-3.14722000e-02,-2.07383083e-03,-1.624231e+07,-1.832666e+00,-2.851603e+06,-3.217544e-01,1,5.769986e+05
